Employee_ID,Job_Title,Industry,Country,Education_Level,Years_Experience,AI_Replacement_Risk,Future_Demand_Score,Remote_Work_Possibility,Average_Salary_USD,Required_Skills,Automation_Level,Job_Growth_2030,Work_Hours_Per_Week,Company_Size,AI_Tool_Usage,Performance_Score,Upskilling_Needed,Job_Satisfaction,Hiring_Trend_2026,Remote_Work_Score,Hiring_Trend_Score,Upskilling_Needed_Score,AI_Risk_Level,Survival_Index
AIJ-102473,Data Engineer,Media,UAE,PhD,6,0.26,0.92,Yes,188369,"PyTorch, Deep Learning, Data Visualization",,0,33,Startup,,3.02,Yes,4.87,Stable,,,,Low,
AIJ-102474,Financial Analyst,Healthcare,USA,Master,24,0.9,0.62,Hybrid,103701,"Excel, Data Visualization, PyTorch, Cloud Computing, Machine Learning",,35,52,Enterprise,,4.92,Yes,3.11,Declining,,,,High,
AIJ-102475,Data Scientist,Energy,India,Bachelor,6,0.55,0.43,Hybrid,198434,"Data Visualization, Cloud Computing, AWS, PyTorch, Excel",,37,50,Medium,,2.56,No,1.78,Stable,,,,Medium,
AIJ-102476,Business Analyst,Finance,India,Bachelor,8,0.1,0.93,Yes,178139,"Cloud Computing, Azure, Cybersecurity, Leadership, Python, AWS",,39,56,Startup,,3.84,Yes,3.72,Stable,,,,Low,
AIJ-102477,Product Manager,Transportation,UK,Master,8,0.17,0.71,No,30996,"Cloud Computing, TensorFlow, Prompt Engineering, Kubernetes",,5,56,Enterprise,,2.09,No,1.48,Declining,,,,Low,
AIJ-102478,DevOps Engineer,Government,Canada,High School,4,0.61,0.63,No,184154,"Data Visualization, Excel, AWS",,26,46,Enterprise,,3.41,Yes,4.99,Stable,,,,Medium,
AIJ-102479,Software Developer,Media,Germany,High School,2,0.57,0.84,Hybrid,123234,"Data Visualization, SQL, Azure, Prompt Engineering, Project Management",,21,46,Enterprise,,2.32,No,2.43,Declining,,,,Medium,
AIJ-102480,Software Developer,Transportation,UAE,PhD,1,0.39,0.43,Yes,35463,"Kubernetes, SQL, Docker",,45,34,Startup,,3.17,No,4.37,Stable,,,,Medium,
AIJ-102481,Financial Analyst,Transportation,India,Bachelor,18,0.24,0.88,No,170887,"Python, SQL, Kubernetes",,5,47,Medium,,4.91,Yes,3.98,Growing,,,,Low,
AIJ-102482,Cloud Architect,Finance,Japan,High School,17,0.25,0.24,Yes,76231,"Excel, Docker, Machine Learning, PyTorch, Prompt Engineering",,16,36,Medium,,2.99,Yes,1.37,Growing,,,,Low,
AIJ-102483,Data Scientist,Manufacturing,USA,PhD,25,0.19,0.32,No,145516,"Prompt Engineering, Machine Learning, SQL",,8,47,Enterprise,,4.03,Yes,4.46,Declining,,,,Low,
AIJ-102484,UX Designer,Transportation,Australia,Bachelor,25,0.91,0.8,Yes,206266,"Leadership, Project Management, TensorFlow, Data Visualization",,28,32,Medium,,3.06,Yes,1.83,Stable,,,,High,
AIJ-102485,DevOps Engineer,Energy,UAE,PhD,23,0.89,0.55,Yes,97013,"Excel, Project Management, Data Visualization, PyTorch",,16,59,Enterprise,,3.17,No,2.22,Stable,,,,High,
AIJ-102486,Machine Learning Engineer,Technology,Pakistan,PhD,8,0.9,0.8,Yes,107134,"Communication, Excel, Leadership",,8,49,Medium,,2.16,No,1.92,Declining,,,,High,
AIJ-102487,Cybersecurity Analyst,Healthcare,Australia,High School,3,0.51,0.58,No,88226,"SQL, Prompt Engineering, Project Management, PyTorch, TensorFlow, Azure",,44,40,Startup,,3.81,Yes,4.71,Declining,,,,Medium,
AIJ-102488,Business Analyst,Transportation,Japan,High School,22,0.36,0.73,Hybrid,98449,"Communication, Data Visualization, Kubernetes, Python, SQL",,43,47,Startup,,4.41,Yes,2.35,Growing,,,,Medium,
AIJ-102489,Financial Analyst,Government,UAE,PhD,8,0.34,0.7,Yes,147527,"Excel, Docker, Deep Learning, Prompt Engineering, Cybersecurity",,36,39,Startup,,3.74,Yes,3.92,Stable,,,,Medium,
AIJ-102490,HR Specialist,Transportation,Singapore,Master,1,0.48,0.52,Hybrid,97060,"TensorFlow, Docker, Data Visualization, Kubernetes",,23,57,Enterprise,,4.72,No,4.71,Stable,,,,Medium,
AIJ-102491,Blockchain Developer,Media,Japan,Master,11,0.53,0.63,Yes,135920,"SQL, Docker, Cloud Computing, Data Visualization",,44,60,Enterprise,,4.04,Yes,4.21,Stable,,,,Medium,
AIJ-102492,Software Developer,Government,Pakistan,PhD,6,0.45,0.28,No,32213,"Machine Learning, Cybersecurity, Azure, Data Visualization, Kubernetes, Cloud Computing",,41,54,Enterprise,,3.05,Yes,2.46,Declining,,,,Medium,
AIJ-102493,Robotics Engineer,Retail,Australia,Master,25,0.25,0.7,Yes,47065,"Deep Learning, TensorFlow, Machine Learning",,20,35,Enterprise,,4.49,No,1.28,Declining,,,,Low,
AIJ-102494,Digital Marketer,Finance,Singapore,Master,1,0.91,0.51,Yes,218748,"PyTorch, AWS, Leadership, Communication",,19,32,Startup,,4.25,No,1.11,Stable,,,,High,
AIJ-102495,Blockchain Developer,Transportation,Germany,PhD,6,0.8,0.67,Hybrid,174674,"Docker, Communication, PyTorch",,16,55,Enterprise,,3.34,Yes,2.96,Stable,,,,High,
AIJ-102496,Blockchain Developer,Transportation,India,High School,0,0.92,0.7,Hybrid,200869,"Machine Learning, SQL, Python",,19,31,Startup,,2.65,No,3.52,Growing,,,,High,
AIJ-102497,Blockchain Developer,Technology,USA,PhD,1,0.52,0.47,Yes,93877,"TensorFlow, Machine Learning, Python, Prompt Engineering, SQL, AWS",,-10,59,Startup,,2.4,Yes,1.68,Stable,,,,Medium,
AIJ-102498,Data Engineer,Healthcare,Australia,Bachelor,25,0.72,0.3,No,50094,"SQL, Leadership, Cloud Computing, PyTorch",,27,33,Startup,,4.75,No,3.46,Stable,,,,High,
AIJ-102499,Digital Marketer,Finance,Singapore,Bachelor,23,0.6,0.26,Yes,141554,"SQL, Cloud Computing, Project Management",,-3,48,Medium,,4.32,No,3.03,Stable,,,,Medium,
AIJ-102500,Data Scientist,Finance,Pakistan,Master,9,0.15,0.91,Hybrid,157056,"PyTorch, Azure, Cybersecurity",,10,40,Startup,,4.12,Yes,4.6,Declining,,,,Low,
AIJ-102501,Healthcare Analyst,Technology,UK,Master,4,0.68,0.95,No,191923,"Leadership, Communication, SQL, Data Visualization",,39,34,Medium,,2.74,No,1.72,Declining,,,,Medium,
AIJ-102502,Data Scientist,Energy,Canada,Bachelor,19,0.92,0.32,Hybrid,70519,"Leadership, Project Management, Azure, Deep Learning, SQL, Kubernetes",,-10,37,Startup,,3.25,No,4.33,Stable,,,,High,
AIJ-102503,Business Analyst,Government,USA,High School,9,0.72,0.64,Hybrid,160809,"Project Management, Docker, Data Visualization, Machine Learning, Communication",,4,31,Enterprise,,4.74,No,2.57,Stable,,,,High,
AIJ-102504,Robotics Engineer,Government,Japan,High School,20,0.69,0.87,Yes,200588,"Data Visualization, TensorFlow, SQL, Leadership, Machine Learning, Docker",,40,52,Medium,,4.95,No,4.29,Growing,,,,Medium,
AIJ-102505,Cloud Architect,Education,UAE,High School,11,0.87,0.47,Yes,151062,"Communication, Leadership, Kubernetes, Excel, Cybersecurity",,0,44,Enterprise,,3.75,Yes,3.08,Stable,,,,High,
AIJ-102506,Data Engineer,Retail,UK,PhD,9,0.39,0.96,Hybrid,97386,"Cybersecurity, Data Visualization, Azure, TensorFlow",,17,52,Medium,,3.88,Yes,1.76,Growing,,,,Medium,
AIJ-102507,Healthcare Analyst,Government,India,Master,6,0.81,0.38,Hybrid,138977,"Python, Cybersecurity, Cloud Computing",,1,36,Startup,,2.92,No,3.89,Declining,,,,High,
AIJ-102508,Financial Analyst,Transportation,Pakistan,Master,19,0.74,0.67,Hybrid,138892,"TensorFlow, PyTorch, Data Visualization, Machine Learning, Kubernetes",,32,30,Startup,,3.84,Yes,1.45,Declining,,,,High,
AIJ-102509,Robotics Engineer,Healthcare,Canada,High School,11,0.46,0.97,Hybrid,56030,"TensorFlow, Machine Learning, Docker, Azure, Data Visualization, Leadership",,-4,50,Medium,,2.64,No,1.97,Stable,,,,Medium,
AIJ-102510,Healthcare Analyst,Technology,Japan,High School,12,0.54,0.89,Yes,136171,"Kubernetes, Machine Learning, Cloud Computing, Data Visualization",,18,58,Enterprise,,2.07,No,4.28,Growing,,,,Medium,
AIJ-102511,AI Engineer,Technology,Japan,Master,9,0.64,0.68,Yes,54242,"Cloud Computing, Excel, Machine Learning, Python",,-8,34,Medium,,2.68,Yes,3.71,Stable,,,,Medium,
AIJ-102512,Product Manager,Finance,Australia,Bachelor,5,0.22,0.21,No,195911,"Project Management, Cybersecurity, Azure, Leadership, Prompt Engineering, AWS",,16,53,Startup,,3.92,Yes,2.24,Declining,,,,Low,
AIJ-102513,Cybersecurity Analyst,Retail,Canada,Master,5,0.82,0.6,No,154712,"Azure, Leadership, Deep Learning",,8,34,Enterprise,,2.09,No,3.68,Stable,,,,High,
AIJ-102514,DevOps Engineer,Transportation,India,Bachelor,22,0.8,0.77,Hybrid,46578,"Cloud Computing, Project Management, Prompt Engineering, Communication, Excel, Kubernetes",,28,56,Medium,,4.62,No,3.13,Growing,,,,High,
AIJ-102515,Machine Learning Engineer,Retail,Pakistan,PhD,18,0.77,0.95,Hybrid,156962,"Communication, Deep Learning, Project Management, Docker, Data Visualization, Machine Learning",,24,35,Startup,,3.02,No,1.11,Growing,,,,High,
AIJ-102516,Cloud Architect,Healthcare,UAE,PhD,16,0.32,0.67,No,134714,"Cybersecurity, Cloud Computing, Python, AWS, SQL",,13,36,Enterprise,,4.51,Yes,3.89,Stable,,,,Medium,
AIJ-102517,Data Scientist,Technology,UK,Master,23,0.24,0.65,No,93239,"TensorFlow, Cybersecurity, PyTorch, Project Management, Machine Learning, Kubernetes",,28,40,Enterprise,,4.6,No,2.6,Declining,,,,Low,
AIJ-102518,IoT Specialist,Technology,Canada,Bachelor,3,0.19,0.49,Hybrid,218584,"AWS, Prompt Engineering, Cloud Computing, Machine Learning, PyTorch, Data Visualization",,-6,44,Medium,,3.47,Yes,2.46,Declining,,,,Low,
AIJ-102519,Digital Marketer,Media,UAE,PhD,2,0.36,0.66,No,111648,"Cybersecurity, Project Management, Data Visualization, SQL, AWS, Azure",,4,40,Enterprise,,2.65,Yes,4.65,Stable,,,,Medium,
AIJ-102520,DevOps Engineer,Retail,Germany,Bachelor,3,0.7,0.58,No,190146,"Kubernetes, Data Visualization, Leadership, Prompt Engineering, Machine Learning",,39,34,Startup,,3.8,Yes,4.73,Stable,,,,High,
AIJ-102521,Prompt Engineer,Transportation,UK,High School,22,0.48,0.28,Hybrid,88256,"Kubernetes, Project Management, Cybersecurity, Leadership, Excel, Deep Learning",,45,60,Enterprise,,2.11,No,2.5,Growing,,,,Medium,
AIJ-102522,Robotics Engineer,Healthcare,Australia,Master,18,0.52,0.65,Yes,102165,"Cybersecurity, Leadership, TensorFlow",,-4,54,Startup,,2.96,No,2.25,Declining,,,,Medium,
AIJ-102523,Data Scientist,Education,Australia,Bachelor,5,0.09,0.77,Yes,202052,"TensorFlow, Cybersecurity, Cloud Computing, Communication",,13,53,Startup,,2.98,Yes,1.58,Growing,,,,Low,
AIJ-102524,Blockchain Developer,Education,Japan,PhD,2,0.13,0.75,Hybrid,46209,"PyTorch, Excel, TensorFlow",,8,46,Medium,,2.96,No,2.23,Declining,,,,Low,
AIJ-102525,IoT Specialist,Transportation,India,High School,20,0.75,0.84,No,148155,"Python, Azure, Project Management",,42,56,Enterprise,,4.6,Yes,1.39,Declining,,,,High,
AIJ-102526,DevOps Engineer,Education,USA,Master,14,0.76,0.9,Hybrid,215018,"Data Visualization, Excel, Deep Learning, PyTorch",,19,52,Enterprise,,3.21,Yes,2.81,Declining,,,,High,
AIJ-102527,Prompt Engineer,Government,Pakistan,High School,16,0.94,0.54,No,41694,"Leadership, Python, Azure, Excel",,-1,43,Startup,,3.26,No,2.49,Growing,,,,High,
AIJ-102528,UX Designer,Healthcare,UK,Master,0,0.29,0.28,Hybrid,215896,"Cybersecurity, TensorFlow, Communication, Deep Learning",,2,48,Medium,,2.85,Yes,2.27,Stable,,,,Low,
AIJ-102529,Product Manager,Transportation,Canada,PhD,20,0.55,0.74,Yes,32026,"Python, Kubernetes, Machine Learning",,25,33,Enterprise,,4.13,Yes,2.91,Growing,,,,Medium,
AIJ-102530,Software Developer,Healthcare,Australia,Master,0,0.91,0.62,Yes,188317,"Docker, Deep Learning, Cloud Computing",,-6,44,Enterprise,,3.37,Yes,1.41,Declining,,,,High,
AIJ-102531,Software Developer,Media,Japan,Bachelor,5,0.33,0.82,Hybrid,117501,"Azure, Leadership, Cybersecurity, Machine Learning, Prompt Engineering, Kubernetes",,40,56,Medium,,3.01,Yes,2.95,Stable,,,,Medium,
AIJ-102532,HR Specialist,Education,Canada,Bachelor,10,0.6,0.84,Yes,105928,"Machine Learning, Prompt Engineering, Kubernetes, PyTorch",,40,53,Medium,,4.85,Yes,4.13,Stable,,,,Medium,
AIJ-102533,Healthcare Analyst,Energy,Australia,Master,3,0.11,0.88,No,63433,"Deep Learning, AWS, PyTorch, Leadership, Data Visualization",,28,33,Medium,,3.41,No,2.01,Growing,,,,Low,
AIJ-102534,Cloud Architect,Education,Pakistan,High School,6,0.71,0.95,Yes,105320,"PyTorch, Data Visualization, Machine Learning, Kubernetes",,15,30,Enterprise,,2.93,No,4.38,Growing,,,,High,
AIJ-102535,UX Designer,Media,UK,High School,16,0.44,0.45,No,215823,"Leadership, Azure, Project Management, Kubernetes, Excel, Cybersecurity",,29,47,Enterprise,,2.32,Yes,4.58,Stable,,,,Medium,
AIJ-102536,Cybersecurity Analyst,Education,India,PhD,11,0.1,0.81,Yes,119244,"AWS, Communication, SQL, Azure, TensorFlow, Data Visualization",,35,51,Medium,,4.08,No,3.76,Declining,,,,Low,
AIJ-102537,Digital Marketer,Media,Germany,Master,2,0.26,0.27,Yes,118988,"Communication, Project Management, AWS, Azure, Deep Learning, SQL",,13,54,Medium,,3.83,No,2.69,Stable,,,,Low,
AIJ-102538,Teacher,Education,Germany,PhD,14,0.79,0.7,Hybrid,91947,"PyTorch, Data Visualization, SQL, Azure, Prompt Engineering",,19,38,Medium,,2.1,No,1.81,Stable,,,,High,
AIJ-102539,Business Analyst,Retail,USA,Bachelor,10,0.94,0.24,Hybrid,33209,"Cloud Computing, Docker, Data Visualization",,1,45,Enterprise,,2.34,No,1.79,Growing,,,,High,
AIJ-102540,DevOps Engineer,Manufacturing,Canada,Master,15,0.06,0.51,Hybrid,103777,"SQL, Prompt Engineering, Machine Learning, Leadership",,21,52,Enterprise,,3.4,No,2.4,Growing,,,,Low,
AIJ-102541,Robotics Engineer,Energy,Canada,High School,12,0.84,0.27,Hybrid,187710,"Excel, Azure, AWS, SQL, Docker, Cybersecurity",,1,55,Startup,,4.15,No,1.39,Growing,,,,High,
AIJ-102542,Teacher,Government,Singapore,Master,4,0.52,0.54,Yes,203088,"Cybersecurity, AWS, TensorFlow, Prompt Engineering",,4,35,Medium,,2.18,Yes,4.98,Stable,,,,Medium,
AIJ-102543,DevOps Engineer,Manufacturing,Canada,Bachelor,6,0.73,0.23,No,146124,"Communication, Cloud Computing, Docker, Cybersecurity",,43,48,Medium,,3.12,No,1.21,Growing,,,,High,
AIJ-102544,IoT Specialist,Technology,India,Master,6,0.56,0.8,Hybrid,184819,"Machine Learning, Python, Communication, TensorFlow, Leadership, PyTorch",,24,44,Medium,,2.43,No,2.64,Stable,,,,Medium,
AIJ-102545,UX Designer,Education,Canada,Master,23,0.62,0.52,Yes,47890,"Cloud Computing, Prompt Engineering, Leadership, Cybersecurity",,22,50,Startup,,4.64,No,1.98,Declining,,,,Medium,
AIJ-102546,Machine Learning Engineer,Retail,Canada,PhD,1,0.88,0.45,Yes,37742,"SQL, Kubernetes, Leadership, Project Management",,35,38,Startup,,4.39,Yes,1.87,Declining,,,,High,
AIJ-102547,IoT Specialist,Energy,UK,High School,24,0.45,0.83,No,180036,"Cybersecurity, Project Management, Machine Learning, Kubernetes, Leadership",,28,57,Enterprise,,4.18,No,3.91,Growing,,,,Medium,
AIJ-102548,Software Developer,Healthcare,Pakistan,High School,15,0.17,0.9,No,172077,"Cloud Computing, SQL, Kubernetes, Deep Learning",,36,59,Medium,,3.7,Yes,1.32,Declining,,,,Low,
AIJ-102549,Healthcare Analyst,Healthcare,Japan,PhD,12,0.61,0.53,Yes,198787,"SQL, Communication, TensorFlow, PyTorch, Kubernetes",,-5,38,Medium,,2.15,No,2.27,Growing,,,,Medium,
AIJ-102550,Blockchain Developer,Healthcare,UAE,High School,5,0.45,0.49,Yes,147586,"Docker, PyTorch, Data Visualization, Kubernetes, TensorFlow, Cloud Computing",,27,48,Startup,,3.97,Yes,2.97,Growing,,,,Medium,
AIJ-102551,Machine Learning Engineer,Retail,India,Master,5,0.63,0.66,No,141121,"Python, AWS, Kubernetes, Docker, Machine Learning, PyTorch",,44,39,Startup,,4.1,Yes,1.88,Growing,,,,Medium,
AIJ-102552,Robotics Engineer,Government,Canada,PhD,17,0.86,0.47,Hybrid,177858,"Docker, SQL, PyTorch, TensorFlow, Cybersecurity, Prompt Engineering",,42,56,Medium,,3.95,No,3.79,Growing,,,,High,
AIJ-102553,Prompt Engineer,Media,UAE,High School,20,0.57,0.33,Hybrid,174941,"Data Visualization, Python, Prompt Engineering, Excel",,20,41,Medium,,4.38,No,4.14,Stable,,,,Medium,
AIJ-102554,Robotics Engineer,Education,USA,High School,7,0.57,0.41,Yes,139720,"AWS, TensorFlow, Leadership, Cloud Computing, Python",,1,41,Medium,,2.06,Yes,1.55,Stable,,,,Medium,
AIJ-102555,Financial Analyst,Transportation,Germany,High School,9,0.56,0.86,Hybrid,112627,"Project Management, Deep Learning, Excel, AWS, TensorFlow, Python",,32,60,Medium,,2.53,No,2.97,Stable,,,,Medium,
AIJ-102556,Software Developer,Retail,Pakistan,PhD,8,0.48,0.26,Yes,42833,"Prompt Engineering, Cybersecurity, SQL",,19,50,Enterprise,,3.79,No,3.45,Growing,,,,Medium,
AIJ-102557,DevOps Engineer,Media,Singapore,Bachelor,17,0.23,0.35,Hybrid,146944,"Deep Learning, Prompt Engineering, Kubernetes, Communication",,23,48,Enterprise,,3.04,Yes,4.84,Declining,,,,Low,
AIJ-102558,Teacher,Government,Germany,PhD,17,0.18,0.46,No,158753,"Kubernetes, Cloud Computing, TensorFlow, Data Visualization, Machine Learning, Excel",,36,50,Medium,,2.34,Yes,2.51,Growing,,,,Low,
AIJ-102559,Financial Analyst,Technology,Singapore,PhD,14,0.89,0.34,Yes,191690,"TensorFlow, Python, Prompt Engineering, Azure, Cloud Computing",,-1,43,Enterprise,,3.3,Yes,4.59,Stable,,,,High,
AIJ-102560,Digital Marketer,Government,UAE,High School,17,0.82,0.96,Yes,205817,"Azure, Kubernetes, Docker, TensorFlow, AWS, Communication",,-8,41,Enterprise,,3.31,No,3.01,Growing,,,,High,
AIJ-102561,DevOps Engineer,Finance,India,Bachelor,12,0.67,0.42,Yes,205278,"Prompt Engineering, SQL, Excel, Cloud Computing",,35,37,Startup,,2.84,No,2.99,Stable,,,,Medium,
AIJ-102562,Prompt Engineer,Healthcare,Germany,Bachelor,18,0.15,0.62,No,137179,"Cloud Computing, Docker, Communication, TensorFlow, Project Management",,15,37,Medium,,2.55,No,2.61,Declining,,,,Low,
AIJ-102563,Software Developer,Media,India,Bachelor,16,0.52,0.23,Hybrid,151916,"AWS, Cybersecurity, TensorFlow, Leadership, Excel",,34,41,Enterprise,,2.08,No,2.73,Growing,,,,Medium,
AIJ-102564,Data Scientist,Retail,Singapore,PhD,23,0.34,0.89,Yes,191570,"Communication, Leadership, Python, Azure",,36,49,Medium,,2.82,No,4.81,Stable,,,,Medium,
AIJ-102565,HR Specialist,Government,UAE,PhD,4,0.69,0.58,Yes,219162,"TensorFlow, Project Management, Kubernetes, SQL",,-1,52,Medium,,4.61,No,3.92,Declining,,,,Medium,
AIJ-102566,AI Engineer,Transportation,Australia,PhD,24,0.5,0.31,Hybrid,125241,"Deep Learning, Kubernetes, SQL, Python, Machine Learning",,34,48,Startup,,4.08,No,1.43,Stable,,,,Medium,
AIJ-102567,Software Developer,Technology,UAE,Master,0,0.89,0.61,Yes,48447,"Kubernetes, TensorFlow, Python, SQL",,15,49,Enterprise,,2.24,No,2.46,Stable,,,,High,
AIJ-102568,Machine Learning Engineer,Education,UK,Bachelor,3,0.34,0.95,No,118793,"Data Visualization, Cybersecurity, Communication, Docker",,24,49,Medium,,4.3,Yes,3.49,Growing,,,,Medium,
AIJ-102569,Data Engineer,Healthcare,Pakistan,PhD,18,0.23,0.94,No,92513,"Machine Learning, Azure, TensorFlow, Project Management, Docker",,-8,45,Startup,,4.21,No,3.39,Growing,,,,Low,
AIJ-102570,Software Developer,Media,UAE,Master,1,0.42,0.29,Hybrid,46699,"Python, PyTorch, Prompt Engineering",,31,33,Startup,,4.48,Yes,3.75,Growing,,,,Medium,
AIJ-102571,HR Specialist,Government,Japan,PhD,4,0.33,0.63,Hybrid,166169,"Docker, Cybersecurity, Machine Learning, Kubernetes",,5,30,Enterprise,,3.66,Yes,2.44,Declining,,,,Medium,
AIJ-102572,HR Specialist,Healthcare,UK,PhD,1,0.55,0.35,No,58006,"SQL, Leadership, TensorFlow, PyTorch, Python",,36,47,Medium,,5.0,No,2.3,Growing,,,,Medium,
AIJ-102573,Data Engineer,Energy,Pakistan,Master,14,0.92,0.67,Yes,93389,"Kubernetes, Communication, Docker",,39,35,Medium,,4.53,Yes,3.75,Stable,,,,High,
AIJ-102574,Digital Marketer,Technology,USA,Master,12,0.08,0.52,Yes,70154,"Docker, Azure, Project Management, Communication, Deep Learning",,31,39,Medium,,3.17,Yes,2.44,Declining,,,,Low,
AIJ-102575,DevOps Engineer,Technology,Pakistan,High School,11,0.41,0.5,Hybrid,128605,"Deep Learning, Leadership, SQL, Prompt Engineering",,43,46,Medium,,3.12,No,2.71,Stable,,,,Medium,
AIJ-102576,Blockchain Developer,Finance,Japan,High School,22,0.59,0.59,Yes,89179,"AWS, Deep Learning, Cloud Computing, Azure",,45,34,Startup,,4.37,No,4.23,Declining,,,,Medium,
AIJ-102577,Cybersecurity Analyst,Retail,UK,Master,21,0.43,0.82,Hybrid,160309,"Python, Cybersecurity, Azure",,0,32,Startup,,4.44,Yes,1.52,Growing,,,,Medium,
AIJ-102578,Digital Marketer,Technology,Japan,Bachelor,3,0.89,0.29,No,87463,"Cybersecurity, Deep Learning, AWS, Docker, Cloud Computing, Leadership",,0,37,Medium,,4.76,Yes,1.83,Stable,,,,High,
AIJ-102579,Healthcare Analyst,Energy,Singapore,PhD,13,0.62,0.83,Hybrid,139273,"Prompt Engineering, Data Visualization, Azure, Cybersecurity",,37,51,Medium,,2.12,Yes,3.86,Growing,,,,Medium,
AIJ-102580,Healthcare Analyst,Retail,Germany,Master,14,0.39,0.91,Hybrid,54256,"Prompt Engineering, Cloud Computing, Leadership, Deep Learning, PyTorch",,25,50,Startup,,3.36,No,3.48,Growing,,,,Medium,
AIJ-102581,Cloud Architect,Retail,India,PhD,13,0.36,0.8,Yes,196357,"Project Management, Docker, Cloud Computing",,32,49,Medium,,2.33,Yes,1.14,Stable,,,,Medium,
AIJ-102582,Healthcare Analyst,Education,Australia,Bachelor,15,0.53,0.49,No,112235,"PyTorch, Cybersecurity, TensorFlow, Prompt Engineering, Azure",,17,41,Enterprise,,4.67,Yes,1.67,Declining,,,,Medium,
AIJ-102583,Machine Learning Engineer,Energy,Australia,Master,16,0.55,0.86,No,77449,"Project Management, Cybersecurity, Deep Learning, Azure, TensorFlow",,31,33,Enterprise,,3.18,No,2.54,Declining,,,,Medium,
AIJ-102584,Business Analyst,Healthcare,Pakistan,High School,20,0.9,0.72,Yes,84168,"TensorFlow, Prompt Engineering, Leadership, Communication",,33,36,Medium,,2.34,Yes,4.78,Declining,,,,High,
AIJ-102585,Business Analyst,Transportation,UK,Bachelor,7,0.22,0.44,Hybrid,181424,"AWS, Docker, Project Management, Deep Learning",,-3,45,Medium,,3.83,No,3.23,Declining,,,,Low,
AIJ-102586,IoT Specialist,Retail,USA,PhD,9,0.16,0.7,No,112336,"Docker, Leadership, Communication, Kubernetes, Cloud Computing",,-9,57,Medium,,3.83,Yes,3.3,Stable,,,,Low,
AIJ-102587,AI Engineer,Energy,Canada,Bachelor,23,0.36,0.58,No,179877,"AWS, Excel, PyTorch",,-1,40,Startup,,3.52,No,2.04,Stable,,,,Medium,
AIJ-102588,Digital Marketer,Retail,Singapore,Master,0,0.38,0.3,Yes,143243,"Cybersecurity, Project Management, Cloud Computing",,44,54,Startup,,3.35,No,2.01,Declining,,,,Medium,
AIJ-102589,Data Scientist,Healthcare,Pakistan,PhD,19,0.67,0.48,Yes,76980,"Project Management, Leadership, Prompt Engineering, Cloud Computing, Deep Learning",,17,60,Enterprise,,3.14,No,4.97,Stable,,,,Medium,
AIJ-102590,UX Designer,Healthcare,UAE,High School,0,0.06,0.69,Hybrid,82850,"Deep Learning, Prompt Engineering, AWS, Docker, Communication, Cybersecurity",,21,33,Enterprise,,3.45,Yes,3.63,Stable,,,,Low,
AIJ-102591,Healthcare Analyst,Media,Germany,PhD,6,0.57,0.75,No,124146,"Cloud Computing, Project Management, Excel, SQL, Cybersecurity",,-8,60,Medium,,3.78,No,3.91,Growing,,,,Medium,
AIJ-102592,Prompt Engineer,Media,India,Bachelor,14,0.86,0.61,Hybrid,47978,"Kubernetes, Communication, Deep Learning",,2,50,Startup,,3.81,No,4.71,Stable,,,,High,
AIJ-102593,UX Designer,Manufacturing,Canada,High School,16,0.65,0.5,Yes,30676,"Communication, Kubernetes, Leadership, Python, Cloud Computing, Azure",,20,37,Startup,,2.09,No,3.55,Stable,,,,Medium,
AIJ-102594,Teacher,Manufacturing,USA,Master,6,0.24,0.59,Yes,141862,"Cybersecurity, Azure, Data Visualization, Machine Learning",,14,58,Startup,,3.76,No,2.86,Stable,,,,Low,
AIJ-102595,UX Designer,Government,Germany,High School,25,0.73,0.72,No,125958,"Leadership, Cybersecurity, Data Visualization, Prompt Engineering",,26,44,Startup,,4.53,Yes,1.78,Growing,,,,High,
AIJ-102596,Data Scientist,Government,Singapore,PhD,5,0.62,0.85,No,217436,"PyTorch, Project Management, Cybersecurity, Prompt Engineering, Python",,-10,52,Medium,,2.78,Yes,1.46,Stable,,,,Medium,
AIJ-102597,AI Engineer,Finance,Pakistan,Master,5,0.44,0.53,No,218005,"Machine Learning, Kubernetes, Docker, Excel, Cloud Computing",,-8,43,Startup,,4.26,Yes,1.67,Growing,,,,Medium,
AIJ-102598,HR Specialist,Retail,Pakistan,Bachelor,4,0.22,0.71,No,113674,"Prompt Engineering, Excel, Azure, Project Management, AWS",,31,45,Medium,,2.97,No,3.49,Stable,,,,Low,
AIJ-102599,Teacher,Manufacturing,Australia,Bachelor,17,0.51,0.81,Yes,164502,"TensorFlow, Excel, Leadership, SQL, Machine Learning",,21,43,Medium,,4.32,Yes,1.84,Growing,,,,Medium,
AIJ-102600,Product Manager,Transportation,Pakistan,Bachelor,20,0.61,0.39,Hybrid,198823,"Machine Learning, Data Visualization, Cybersecurity",,1,32,Medium,,4.21,Yes,4.3,Stable,,,,Medium,
AIJ-102601,DevOps Engineer,Media,Germany,Bachelor,11,0.52,0.7,Yes,192118,"Leadership, Azure, Project Management, AWS, Communication",,45,39,Startup,,3.87,Yes,4.75,Growing,,,,Medium,
AIJ-102602,Prompt Engineer,Energy,USA,PhD,17,0.11,0.35,Hybrid,105111,"Leadership, Data Visualization, Machine Learning, Docker",,30,48,Enterprise,,4.95,No,2.88,Stable,,,,Low,
